step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
37,DEBIT,64825.41,C1000000277,1804.91,42086.6,C2000000277,140581.24,280386.54,0,0
160,TRANSFER,39256.51,C1000000278,195683.88,80725.03,C2000000278,160984.85,143432.3,0,0
9,CASH_IN,89429.33,C1000000279,165603.64,126746.36,C2000000279,187630.34,132158.15,0,0
233,CASH_IN,84677.16,C1000000280,78833.99,5146.39,C2000000280,248164.53,146634.69,0,0
99,CASH_OUT,24170.01,C1000000281,189217.97,197845.04,C2000000281,75912.76,20154.63,0,0
659,DEBIT,69177.65,C1000000282,135423.99,59188.86,C2000000282,18310.82,71094.47,0,0
208,CASH_OUT,6526.55,C1000000283,150292.51,124729.07,C2000000283,26950.46,282183.26,0,0
131,CASH_OUT,96318.91,C1000000284,135991.1,56709.79,C2000000284,149222.85,103522.32,0,0
404,CASH_IN,34905.52,C1000000285,151369.77,78707.18,C2000000285,276670.94,177407.32,0,0
152,CASH_OUT,83185.96,C1000000286,34187.79,109847.5,C2000000286,294663.25,194742.52,0,0
54,TRANSFER,31849.95,C1000000287,112479.6,122370.5,C2000000287,61515.39,263146.8,0,0
120,CASH_OUT,63280.75,C1000000288,169875.26,154091.59,C2000000288,45590.22,71453.5,0,0
673,TRANSFER,98359.24,C1000000289,3908.52,158336.76,C2000000289,106041.54,267039.03,0,0
628,CASH_IN,87676.22,C1000000290,24688.59,103740.64,C2000000290,139166.9,117496.81,0,0
587,DEBIT,16044.99,C1000000291,49127.96,15145.15,C2000000291,242419.58,276533.12,0,0
625,TRANSFER,54753.37,C1000000292,58945.34,111556.71,C2000000292,232382.05,123395.38,0,0
420,DEBIT,34859.69,C1000000293,36540.77,95516.06,C2000000293,276799.83,31187.99,1,0
422,DEBIT,43439.54,C1000000294,124866.08,43077.32,C2000000294,257430.22,15636.87,0,0
104,TRANSFER,33524.96,C1000000295,58803.81,2032.57,C2000000295,131637.74,290186.4,0,0
254,CASH_IN,33602.57,C1000000296,31619.97,63193.19,C2000000296,5706.85,36400.85,0,0
227,PAYMENT,54259.9,C1000000297,181165.24,51897.66,C2000000297,70976.87,162357.49,0,0
112,DEBIT,19204.48,C1000000298,139006.91,96582.04,C2000000298,183016.33,158093.85,0,0
510,DEBIT,53744.17,C1000000299,49211.75,152320.31,C2000000299,150448.31,120407.17,0,0
473,CASH_IN,27903.75,C1000000300,72190.73,87808.0,C2000000300,72048.07,125409.27,0,0
99,CASH_IN,28905.4,C1000000301,148157.11,190313.68,C2000000301,39479.77,142714.84,0,0
153,CASH_OUT,73877.42,C1000000302,158182.01,44262.66,C2000000302,64803.64,29860.28,0,0
338,CASH_IN,2969.06,C1000000303,35287.23,44190.41,C2000000303,77923.48,237272.06,0,0
706,DEBIT,38100.77,C1000000304,187315.22,120889.91,C2000000304,260187.2,113119.14,0,0
163,TRANSFER,40759.36,C1000000305,157054.39,179252.52,C2000000305,213078.58,73361.88,0,0
720,PAYMENT,48516.16,C1000000306,171362.89,134371.51,C2000000306,165699.74,95480.19,0,0
681,CASH_OUT,66904.41,C1000000307,28771.76,134735.65,C2000000307,6282.31,183560.94,0,0
161,TRANSFER,36974.98,C1000000308,28673.43,161257.19,C2000000308,246358.91,232531.52,0,0
580,PAYMENT,21321.58,C1000000309,61073.77,133735.91,C2000000309,165739.09,46025.91,0,0
398,PAYMENT,88488.44,C1000000310,12929.28,151869.54,C2000000310,188202.13,177770.64,0,0
277,PAYMENT,98104.05,C1000000311,18213.47,173225.49,C2000000311,19694.0,126723.69,0,0
504,TRANSFER,2011.27,C1000000312,28641.43,1582.14,C2000000312,244455.01,258591.62,0,0
392,CASH_OUT,54651.22,C1000000313,142485.95,177124.58,C2000000313,249608.43,284789.72,0,0
135,CASH_OUT,34176.82,C1000000314,6046.06,43052.88,C2000000314,265002.6,203562.71,0,0
195,PAYMENT,27706.19,C1000000315,16648.96,182421.1,C2000000315,158426.85,176941.54,0,0
401,TRANSFER,33577.28,C1000000316,188836.71,53236.66,C2000000316,118213.35,234106.64,0,0
640,PAYMENT,63891.39,C1000000317,16731.34,91047.79,C2000000317,21913.9,148741.81,0,0
33,CASH_IN,19079.69,C1000000318,107492.47,186776.67,C2000000318,58165.52,16611.71,0,0
688,CASH_OUT,91286.94,C1000000319,128514.64,21949.36,C2000000319,67670.67,210328.75,0,0
460,DEBIT,46616.79,C1000000320,191718.7,149056.63,C2000000320,18806.99,174115.37,0,0
470,PAYMENT,32564.43,C1000000321,179960.54,78489.73,C2000000321,46312.55,45431.33,0,0
375,CASH_IN,76555.48,C1000000322,88136.55,4820.15,C2000000322,266041.06,63890.1,0,0
22,CASH_OUT,1644.5,C1000000323,188432.81,187826.61,C2000000323,163620.77,69202.97,0,0
670,TRANSFER,43190.97,C1000000324,86453.17,23565.77,C2000000324,229347.39,219722.9,0,0
38,CASH_OUT,35536.81,C1000000325,133983.74,154828.35,C2000000325,82507.15,155511.59,0,0
230,TRANSFER,33827.61,C1000000326,51921.61,76854.03,C2000000326,40379.44,14368.31,0,0
365,TRANSFER,33713.77,C1000000327,127328.91,162116.59,C2000000327,111976.15,251389.51,0,0
563,PAYMENT,3136.83,C1000000328,107637.79,150057.45,C2000000328,237895.56,193489.93,0,0
438,PAYMENT,15220.12,C1000000329,121366.21,126643.71,C2000000329,89199.39,219945.05,0,0
283,CASH_OUT,14197.1,C1000000330,136530.24,187844.5,C2000000330,61360.47,281231.04,0,0
27,CASH_IN,98861.16,C1000000331,34691.06,19784.7,C2000000331,6719.13,78050.29,0,0
226,CASH_OUT,2226.35,C1000000332,60252.56,159715.83,C2000000332,187203.36,176882.52,0,0
277,DEBIT,16715.69,C1000000333,147248.28,134157.06,C2000000333,130746.53,228044.53,0,0
609,TRANSFER,97417.71,C1000000334,32764.8,62944.15,C2000000334,77627.04,153837.53,0,0
284,TRANSFER,62829.38,C1000000335,68848.03,109194.44,C2000000335,155926.25,145820.95,0,0
481,PAYMENT,45072.21,C1000000336,133295.74,128925.54,C2000000336,210187.2,278617.25,0,0
453,CASH_IN,7885.31,C1000000337,187530.2,147254.29,C2000000337,74240.04,73080.93,0,0
659,PAYMENT,66969.42,C1000000338,15060.04,37411.94,C2000000338,182631.19,195865.39,0,0
516,DEBIT,13788.92,C1000000339,103312.16,20422.7,C2000000339,78045.86,291086.48,0,0
547,CASH_OUT,67121.9,C1000000340,16381.07,20411.18,C2000000340,295998.26,65996.15,0,0
192,CASH_OUT,97917.86,C1000000341,75826.39,58773.73,C2000000341,219717.08,138723.54,0,0
49,CASH_IN,53201.95,C1000000342,35077.3,30834.63,C2000000342,180797.44,292631.19,0,0
512,PAYMENT,21416.32,C1000000343,129887.68,107128.31,C2000000343,51699.23,10756.24,0,0
17,PAYMENT,62532.12,C1000000344,151566.51,87408.0,C2000000344,175918.17,188956.37,0,0
172,DEBIT,51297.84,C1000000345,49468.64,178613.31,C2000000345,240136.82,121362.42,0,0
220,CASH_OUT,53318.69,C1000000346,142577.43,143480.5,C2000000346,221132.21,231327.62,0,0
158,PAYMENT,47815.91,C1000000347,89363.79,41162.44,C2000000347,233407.56,96972.2,0,0
477,CASH_IN,67377.32,C1000000348,56716.01,9145.4,C2000000348,95339.88,111865.01,0,0
46,CASH_OUT,57198.82,C1000000349,104680.33,141831.17,C2000000349,98479.07,154691.05,0,0
373,DEBIT,98699.64,C1000000350,75930.03,169165.51,C2000000350,161665.19,103764.63,0,0
518,CASH_IN,82588.08,C1000000351,45999.25,140198.72,C2000000351,83597.41,77872.29,0,0
99,TRANSFER,26477.19,C1000000352,151368.96,128758.87,C2000000352,33903.94,106600.13,0,0
37,DEBIT,72578.39,C1000000353,159504.83,49863.01,C2000000353,138336.57,272385.3,1,0
280,CASH_IN,21437.89,C1000000354,160062.45,98920.7,C2000000354,577.25,102802.6,0,0
349,PAYMENT,78236.82,C1000000355,76428.56,144992.34,C2000000355,228227.49,269829.71,0,0
497,TRANSFER,14764.29,C1000000356,33905.69,38674.95,C2000000356,224906.08,61505.9,0,0
302,DEBIT,47360.65,C1000000357,168082.26,95308.71,C2000000357,165574.76,201654.24,0,0
181,PAYMENT,79062.71,C1000000358,65852.78,23405.65,C2000000358,224285.7,223488.72,1,0
607,TRANSFER,28018.47,C1000000359,149613.36,106143.8,C2000000359,187358.48,33409.75,0,0
99,CASH_OUT,83713.54,C1000000360,163490.11,114707.46,C2000000360,209236.59,163195.83,0,0
700,PAYMENT,64418.63,C1000000361,153630.5,107077.13,C2000000361,19396.75,3925.98,0,0
116,CASH_IN,39758.26,C1000000362,77961.21,93892.92,C2000000362,264379.64,278467.83,0,0
191,DEBIT,42347.44,C1000000363,187603.35,117490.79,C2000000363,193179.38,157278.63,0,0
253,TRANSFER,92599.89,C1000000364,132032.48,199359.9,C2000000364,183189.24,11029.8,0,0
161,PAYMENT,21786.92,C1000000365,115149.26,124507.29,C2000000365,116172.29,204966.87,0,0
256,CASH_OUT,69339.33,C1000000366,139581.82,150513.54,C2000000366,8440.62,265712.27,0,0
323,DEBIT,70732.35,C1000000367,8945.42,38424.18,C2000000367,270438.52,221256.35,0,0
128,DEBIT,92245.74,C1000000368,78102.99,106004.68,C2000000368,295699.57,40122.5,0,0
18,PAYMENT,71319.3,C1000000369,176243.43,1501.08,C2000000369,242335.99,161966.34,0,0
735,CASH_OUT,58450.9,C1000000370,32215.94,6291.55,C2000000370,274511.75,219929.56,0,0
566,TRANSFER,90253.23,C1000000371,82880.13,64496.08,C2000000371,36287.23,240171.02,0,0
570,PAYMENT,82914.91,C1000000372,81049.6,93320.1,C2000000372,38602.56,4800.6,0,0
323,TRANSFER,71680.48,C1000000373,71208.34,115127.37,C2000000373,263881.87,85121.84,0,0
686,DEBIT,3267.51,C1000000374,112470.27,177600.87,C2000000374,17251.78,265393.13,0,0
626,TRANSFER,37358.31,C1000000375,199239.61,154351.27,C2000000375,27961.06,77529.56,0,0
288,CASH_OUT,63192.65,C1000000376,51169.77,59995.39,C2000000376,245054.22,141759.64,0,0
663,CASH_IN,52229.83,C1000000377,140991.42,148696.84,C2000000377,167092.4,208999.56,0,0
639,CASH_OUT,31938.64,C1000000378,151599.0,109878.22,C2000000378,117518.12,295679.62,0,0
155,TRANSFER,14450.95,C1000000379,116899.7,155836.26,C2000000379,166034.53,127758.11,0,0
490,PAYMENT,55304.13,C1000000380,19495.14,82209.92,C2000000380,263624.31,151102.39,0,0
386,DEBIT,28598.9,C1000000381,114474.7,18378.66,C2000000381,227139.69,167588.87,0,0
104,CASH_IN,23307.72,C1000000382,190692.9,123697.55,C2000000382,207482.2,70249.62,0,0
393,PAYMENT,39901.83,C1000000383,68412.03,111407.51,C2000000383,293065.68,110603.51,1,0
246,PAYMENT,78551.29,C1000000384,127937.63,190720.71,C2000000384,156392.03,130339.89,0,0
176,CASH_OUT,48790.47,C1000000385,191879.55,32426.03,C2000000385,1897.22,5797.02,0,0
39,TRANSFER,21657.06,C1000000386,159598.06,131226.59,C2000000386,128709.86,2284.35,0,0
477,CASH_OUT,11699.15,C1000000387,137661.55,94814.69,C2000000387,28971.58,67292.59,0,0
682,TRANSFER,49903.74,C1000000388,194229.78,75784.49,C2000000388,34936.14,153667.03,0,0
538,CASH_OUT,79438.7,C1000000389,34116.59,158913.51,C2000000389,76470.27,286707.48,0,0
408,PAYMENT,65285.27,C1000000390,154549.76,162130.05,C2000000390,114410.16,291781.32,0,0
525,DEBIT,23222.57,C1000000391,81367.15,142920.12,C2000000391,144479.87,194155.36,0,0
506,TRANSFER,43676.29,C1000000392,72086.34,16720.3,C2000000392,50946.02,248102.8,0,0
36,CASH_IN,85524.48,C1000000393,104134.5,69022.14,C2000000393,93516.11,270209.82,0,0
685,CASH_IN,17773.81,C1000000394,6750.21,9350.04,C2000000394,82961.83,251741.41,0,0
20,PAYMENT,53212.74,C1000000395,62505.92,68736.24,C2000000395,109574.24,163112.18,0,0
321,CASH_OUT,35629.59,C1000000396,33243.1,129583.56,C2000000396,32397.17,211252.08,0,0
512,CASH_OUT,12426.73,C1000000397,27738.18,103741.35,C2000000397,119202.29,1092.37,0,0
400,PAYMENT,4999.89,C1000000398,67468.1,140587.36,C2000000398,166305.15,194421.34,0,0
654,CASH_IN,55591.58,C1000000399,160452.87,110292.36,C2000000399,29084.44,127759.12,0,0
471,CASH_IN,2084.68,C1000000400,40222.21,111162.76,C2000000400,156231.07,193413.66,0,0
143,CASH_OUT,10353.58,C1000000401,106283.16,102193.04,C2000000401,226773.86,208322.34,0,0
92,TRANSFER,34762.95,C1000000402,149731.24,72865.07,C2000000402,2471.91,29368.76,0,0
354,DEBIT,4361.58,C1000000403,48194.31,89312.98,C2000000403,14258.47,262362.44,0,0
727,TRANSFER,40050.52,C1000000404,184840.66,22487.55,C2000000404,139942.29,52719.54,0,0
51,CASH_IN,13045.2,C1000000405,173299.58,166901.69,C2000000405,261833.27,3138.1,0,0
665,TRANSFER,34993.81,C1000000406,50235.64,177842.33,C2000000406,299336.61,128912.12,0,0
698,DEBIT,79118.06,C1000000407,197927.61,153254.16,C2000000407,28018.15,26899.75,0,0
575,TRANSFER,62640.17,C1000000408,133834.22,116717.2,C2000000408,5502.59,286793.19,0,0
190,TRANSFER,44545.65,C1000000409,57220.01,113835.85,C2000000409,68630.98,85143.65,0,0
125,TRANSFER,9192.41,C1000000410,136207.49,94064.73,C2000000410,140241.07,67079.88,0,0
150,TRANSFER,61918.77,C1000000411,133249.65,46269.35,C2000000411,171538.77,78596.91,0,0
314,PAYMENT,16379.33,C1000000412,121238.72,76760.76,C2000000412,292045.47,85006.84,0,0
570,CASH_IN,7667.87,C1000000413,142339.22,197981.16,C2000000413,266539.11,18772.02,0,0
342,DEBIT,66402.96,C1000000414,53663.14,29160.6,C2000000414,168629.61,162001.98,0,0
305,CASH_IN,91206.87,C1000000415,195797.1,108536.65,C2000000415,108514.15,5401.56,0,0
692,PAYMENT,46064.74,C1000000416,171579.15,173305.16,C2000000416,96389.14,224031.09,0,0
682,PAYMENT,4109.18,C1000000417,149148.27,90600.34,C2000000417,171787.4,230319.09,0,0
54,PAYMENT,88030.97,C1000000418,5261.0,121122.05,C2000000418,216405.85,119909.37,0,0
444,PAYMENT,6706.71,C1000000419,118077.07,165558.63,C2000000419,144499.75,291245.7,0,0
613,TRANSFER,86752.65,C1000000420,141296.8,109512.27,C2000000420,91319.63,234538.06,0,0
264,CASH_IN,39188.02,C1000000421,170819.97,146293.83,C2000000421,183949.61,36919.66,0,0
53,CASH_OUT,36545.8,C1000000422,189231.42,69454.48,C2000000422,167382.59,293954.48,0,0
572,DEBIT,54284.31,C1000000423,183170.62,146604.64,C2000000423,128210.5,253536.64,0,0
620,PAYMENT,95708.91,C1000000424,81208.99,8204.26,C2000000424,224506.74,211197.18,0,0
5,CASH_IN,89875.07,C1000000425,179300.24,30579.86,C2000000425,84666.34,196034.8,0,0
103,PAYMENT,47038.31,C1000000426,149.76,127459.24,C2000000426,145477.5,181425.01,0,0
196,PAYMENT,69585.36,C1000000427,70295.04,89790.91,C2000000427,282101.86,297067.79,0,0
350,PAYMENT,58047.12,C1000000428,22776.21,165669.79,C2000000428,216848.61,143547.72,0,0
47,PAYMENT,69349.22,C1000000429,176613.54,68394.9,C2000000429,116391.57,49748.4,0,0
656,PAYMENT,82934.45,C1000000430,185596.38,153441.66,C2000000430,163853.32,88337.6,0,0
269,DEBIT,3459.04,C1000000431,51201.68,27822.57,C2000000431,121644.57,112564.96,0,0
370,CASH_IN,32582.73,C1000000432,73462.09,186029.32,C2000000432,33764.41,94929.15,0,0
636,PAYMENT,95933.32,C1000000433,196775.52,83687.87,C2000000433,100481.16,9105.66,0,0
106,PAYMENT,94934.14,C1000000434,113212.69,46180.37,C2000000434,258132.94,22118.14,0,0
670,PAYMENT,1131.98,C1000000435,99411.17,157830.41,C2000000435,138360.6,1478.48,0,0
659,PAYMENT,20152.0,C1000000436,100087.09,189577.23,C2000000436,175391.25,203733.57,0,0
657,TRANSFER,99377.07,C1000000437,139237.64,183616.35,C2000000437,54434.03,199351.26,0,0
120,TRANSFER,49287.58,C1000000438,190908.61,47587.79,C2000000438,106869.4,20438.73,0,0
604,CASH_OUT,57290.87,C1000000439,73324.49,134401.54,C2000000439,278761.5,94555.33,0,0
58,PAYMENT,16650.35,C1000000440,34531.59,109371.6,C2000000440,94273.65,84903.67,0,0
346,CASH_OUT,89434.62,C1000000441,37002.58,145020.83,C2000000441,75168.32,136081.4,0,0
741,DEBIT,23134.12,C1000000442,4071.81,97386.57,C2000000442,16769.95,107609.02,0,0
474,CASH_OUT,18972.87,C1000000443,111082.1,93952.63,C2000000443,29169.25,246153.62,0,0
117,CASH_IN,22819.96,C1000000444,185823.44,176541.37,C2000000444,175436.8,264804.12,0,0
127,TRANSFER,91962.97,C1000000445,142615.38,174251.28,C2000000445,198009.84,61812.3,0,0
393,TRANSFER,70287.64,C1000000446,198592.91,157519.27,C2000000446,192474.14,36299.39,0,0
641,PAYMENT,76861.95,C1000000447,181905.48,140978.98,C2000000447,161948.8,251791.68,0,0
58,PAYMENT,37709.87,C1000000448,98371.53,135673.32,C2000000448,147291.39,150448.74,0,0
634,DEBIT,90918.61,C1000000449,97309.88,11236.38,C2000000449,21642.28,97312.04,0,0
513,DEBIT,78942.9,C1000000450,125671.45,149907.24,C2000000450,252208.6,15417.75,0,0
96,CASH_IN,75062.23,C1000000451,22187.12,127620.9,C2000000451,153924.23,181837.41,0,0
638,PAYMENT,97094.32,C1000000452,121536.85,60482.28,C2000000452,39574.4,62317.77,0,0
118,PAYMENT,36626.02,C1000000453,92814.8,164020.3,C2000000453,40754.84,11306.02,0,0
560,DEBIT,61101.25,C1000000454,128548.09,166489.41,C2000000454,153886.96,133442.66,0,0
601,DEBIT,90993.87,C1000000455,113041.99,186438.13,C2000000455,73372.98,179141.25,0,0
488,DEBIT,79090.99,C1000000456,62079.17,83671.61,C2000000456,276589.49,51413.08,0,0
237,TRANSFER,56342.26,C1000000457,121552.4,110249.99,C2000000457,149684.68,195435.95,0,0
272,CASH_OUT,7630.61,C1000000458,73202.87,181190.85,C2000000458,293525.56,56666.36,0,0
189,CASH_OUT,65275.82,C1000000459,38924.23,63360.28,C2000000459,220247.61,6221.96,0,0
704,PAYMENT,52660.29,C1000000460,135014.17,159328.53,C2000000460,243209.67,44679.72,0,0
447,TRANSFER,18426.2,C1000000461,61269.42,198393.32,C2000000461,116663.63,176098.49,0,0
581,DEBIT,88226.49,C1000000462,177804.96,130387.13,C2000000462,40206.23,190592.86,0,0
247,PAYMENT,34331.43,C1000000463,39866.49,196740.8,C2000000463,206908.9,259437.53,0,0
76,TRANSFER,38754.11,C1000000464,120028.81,103162.49,C2000000464,122121.36,18717.74,0,0
154,CASH_IN,67243.43,C1000000465,114309.75,30610.68,C2000000465,284664.55,285887.32,0,0
656,TRANSFER,48884.99,C1000000466,39548.36,35119.18,C2000000466,58089.67,156577.18,0,0
435,PAYMENT,8937.21,C1000000467,87977.37,146274.9,C2000000467,187951.03,73676.44,0,0
86,CASH_OUT,38750.29,C1000000468,135107.75,181.75,C2000000468,259818.35,109624.54,0,0
697,DEBIT,9455.67,C1000000469,63705.44,132377.58,C2000000469,120848.71,16703.2,0,0
285,CASH_IN,19083.13,C1000000470,22766.13,30254.36,C2000000470,286100.29,33027.48,0,0
220,TRANSFER,727.37,C1000000471,123048.14,196873.72,C2000000471,22984.97,264720.43,0,0
69,PAYMENT,18139.5,C1000000472,44824.38,32625.51,C2000000472,176077.72,31772.41,0,0
47,PAYMENT,33051.43,C1000000473,136295.0,110492.8,C2000000473,233216.02,16751.88,0,0
94,DEBIT,53826.46,C1000000474,167893.42,133889.16,C2000000474,60542.07,179480.36,0,0
453,PAYMENT,91928.53,C1000000475,24671.07,163899.24,C2000000475,17357.24,114820.41,1,0
204,PAYMENT,54037.28,C1000000476,87521.82,91852.74,C2000000476,23969.28,121778.8,0,0
218,DEBIT,70563.3,C1000000477,88984.45,186759.75,C2000000477,95768.77,36081.95,0,0
474,CASH_IN,35774.13,C1000000478,126507.18,96049.27,C2000000478,66951.51,13250.75,0,0
432,CASH_OUT,75165.56,C1000000479,66881.59,50411.99,C2000000479,67167.05,259718.79,0,0
341,CASH_OUT,62050.67,C1000000480,83713.83,118607.04,C2000000480,137556.29,116861.44,1,0
551,TRANSFER,45984.8,C1000000481,2398.25,131601.12,C2000000481,25480.13,33032.16,0,0
612,CASH_IN,19384.94,C1000000482,24485.18,101478.23,C2000000482,298650.19,60076.41,0,0
289,TRANSFER,30361.06,C1000000483,113972.42,146636.43,C2000000483,208742.29,30872.8,0,0
254,CASH_OUT,62098.4,C1000000484,43179.16,84136.16,C2000000484,9088.01,143427.41,0,0
734,DEBIT,42611.37,C1000000485,28915.38,867.36,C2000000485,207571.25,241051.41,0,0
357,PAYMENT,88939.76,C1000000486,64882.55,52907.79,C2000000486,237548.33,118045.98,0,0
23,CASH_OUT,23491.68,C1000000487,32707.14,189181.07,C2000000487,57228.67,185968.75,0,0
522,CASH_IN,7316.53,C1000000488,11924.49,152644.65,C2000000488,252083.04,202633.77,1,0
100,CASH_OUT,58938.96,C1000000489,56771.65,37906.76,C2000000489,183529.5,213622.39,0,0
180,CASH_IN,88606.22,C1000000490,32871.69,13330.6,C2000000490,246256.72,181659.26,0,0
223,CASH_IN,36480.26,C1000000491,159879.15,70159.38,C2000000491,215008.1,166226.4,0,0
659,CASH_IN,64774.66,C1000000492,12531.39,167260.39,C2000000492,211388.58,143515.48,0,0
442,TRANSFER,23148.95,C1000000493,149488.65,21195.88,C2000000493,47472.31,142081.45,0,0
608,DEBIT,55851.61,C1000000494,76559.27,108670.77,C2000000494,94739.07,99879.63,1,0
325,CASH_OUT,78681.34,C1000000495,135064.26,55000.05,C2000000495,156973.62,151362.56,0,0
516,DEBIT,86704.49,C1000000496,10537.89,145251.0,C2000000496,33763.98,143717.19,0,0
16,PAYMENT,10520.86,C1000000497,184140.8,82.06,C2000000497,143547.91,95827.94,0,0
336,CASH_OUT,35643.89,C1000000498,153475.14,55434.83,C2000000498,133596.05,90344.43,0,0
258,DEBIT,63968.05,C1000000499,28028.61,135850.07,C2000000499,69577.0,133820.57,1,0
497,DEBIT,3481.94,C1000000500,43756.87,109350.1,C2000000500,59915.34,240914.71,0,0
160,PAYMENT,69064.61,C1000000501,128799.25,155773.13,C2000000501,74212.25,74311.46,0,0
475,CASH_IN,52808.11,C1000000502,184312.52,31535.19,C2000000502,181532.03,253618.51,0,0
664,CASH_OUT,28863.74,C1000000503,89166.48,106195.11,C2000000503,124485.71,217188.17,0,0
690,CASH_OUT,81467.3,C1000000504,97126.56,39153.96,C2000000504,124187.73,78567.6,0,0
675,PAYMENT,29012.17,C1000000505,47560.05,127844.03,C2000000505,54519.96,4147.8,0,0
380,CASH_IN,99141.59,C1000000506,76602.18,26268.51,C2000000506,236209.83,23046.0,0,0
545,CASH_OUT,81638.86,C1000000507,57203.54,29738.76,C2000000507,210113.82,264861.21,0,0
691,CASH_OUT,70800.97,C1000000508,70114.23,65641.05,C2000000508,128722.52,242078.14,0,0
427,CASH_OUT,6144.14,C1000000509,4119.52,80381.28,C2000000509,42660.58,113873.04,0,0
613,CASH_IN,90431.99,C1000000510,8212.15,99711.93,C2000000510,214410.26,18511.31,0,0
268,PAYMENT,79007.63,C1000000511,136137.31,116141.37,C2000000511,269653.3,243339.63,0,0
577,CASH_OUT,22910.22,C1000000512,136359.04,93762.76,C2000000512,53478.58,76572.6,0,0
417,DEBIT,39230.9,C1000000513,66046.12,9127.74,C2000000513,180798.13,285935.35,0,0
168,CASH_IN,26870.47,C1000000514,177092.48,68692.08,C2000000514,127292.64,156869.34,0,0
43,TRANSFER,98441.76,C1000000515,53222.42,12276.39,C2000000515,26295.11,214553.49,0,0
556,PAYMENT,85421.1,C1000000516,79156.96,23616.75,C2000000516,217748.1,138545.56,0,0
285,DEBIT,93023.23,C1000000517,146275.12,18564.71,C2000000517,21344.17,8305.86,0,0
397,CASH_OUT,78879.54,C1000000518,148713.62,31619.11,C2000000518,210669.45,18951.41,0,0
12,TRANSFER,45640.26,C1000000519,172233.15,162584.11,C2000000519,84345.87,292794.69,0,0
